d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
1014,15.834570791974388,0.7795657046803698,-1.33367787733733,6.856019898879714,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
1015,15.860349267646095,0.7870182523448855,2.9184525005407,7.08880821748175,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
1016,15.88625060117507,0.8250406100487225,2.8205252565453303,6.9956250423280535,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
1017,15.912310074544473,0.8394705259034891,-0.486144825092178,6.9011837768090345,0.0,0.0,0.0,5.0,25.0,0.0
1018,15.938527021380615,0.8532659717713394,2.40740378146312,7.0464978230017286,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
1019,15.964924074985742,0.8989121305636566,1.46637896568385,7.029502359314471,1.0986122886681096,0.0,0.0,3.0,9.0,0.0
1020,15.991515244160205,0.9223169819396404,-0.7764846940001009,7.011754946521269,1.3862943611198906,0.0,0.0,3.0,9.0,0.0
1021,16.01828526037804,0.9224470862959884,3.01164148944246,7.0871675337974125,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
1022,16.04521480250332,0.9789225016161296,0.4824010384460349,7.0162552035077645,1.791759469228055,0.0,0.0,4.0,16.0,0.0
1023,16.072310631813984,0.9784035951308944,1.8604797588049,7.03564434594651,1.9459101490553128,0.0,0.0,6.0,36.0,0.0
1024,16.09958396204251,0.9834228828940016,1.1467376661713795,7.871684283109263,2.079441541679836,0.0,0.0,6.0,36.0,0.0
1025,16.12704310285884,1.0062264280713664,2.3908939478019,8.159973554225381,2.19722457733622,0.0,0.0,5.0,25.0,0.0
1026,16.154674608515233,1.0196548403847314,3.31884676819782,8.405081898982145,2.302585092994046,0.0,0.0,6.0,36.0,0.0
1027,16.18247622212245,1.086639566718991,2.51333140101958,8.501967421320067,2.3978952727983707,0.0,0.0,7.0,49.0,0.0
1028,16.210477547523144,1.1100409844849144,2.70327942227616,8.715422058389446,2.4849066497880004,0.0,0.0,4.0,16.0,0.0
1029,16.238713952336386,1.125226660942032,2.72106210234779,8.668554640636026,2.5649493574615367,0.0,0.0,6.0,36.0,0.0
1030,16.267200249275394,1.1222221542913546,1.35905163066613,8.655359198432478,2.6390573296152593,0.0,0.0,4.0,16.0,0.0
1031,16.295913749054243,1.1565750058638231,2.56619842375544,8.869417871418117,2.7080502011022096,0.0,0.0,4.0,16.0,0.0
1032,16.32481701325119,1.1780017857845366,2.26799144161825,8.965384427305892,2.772588722239781,0.0,0.0,4.0,16.0,0.0
1033,16.35388577618148,1.2012463185492803,2.7932944511087503,9.05612850944925,2.8332133440562166,0.0,0.0,5.0,25.0,0.0
1034,16.383091680062474,1.214233395053432,2.1162353687448303,9.037987727299408,2.8903717578961645,0.0,0.0,4.0,16.0,0.0
1035,16.41240041986365,1.223577278844092,2.9431060511025,9.32337717699143,2.9444389791664403,0.0,0.0,5.0,25.0,0.0
1036,16.441790677007138,1.2757889957237347,2.6015013845986097,9.43151234155744,2.9957322735539913,0.0,0.0,5.0,25.0,0.0
1037,16.471219547384294,1.270822995347758,1.89900146460433,9.42063024223551,3.0445224377234235,0.0,0.0,6.0,36.0,0.0
1038,16.50060910679153,1.2669882925186695,2.40831996734281,9.910028295922563,3.0910424533583165,0.0,0.0,6.0,36.0,0.0
1039,16.52987193496633,1.2826159316559735,1.7220450473749798,10.038431959193877,3.1354942159291497,0.0,0.0,5.0,25.0,0.0
1059,15.260025476982687,0.5654190223785804,3.48758878919896,2.353976963273666,1.791759469228055,1.0,1.0,6.0,36.0,0.0
1060,15.287840173988268,0.5900623913046997,-1.02645010464572,2.4220592357819863,1.9459101490553128,1.0,1.0,8.0,64.0,0.0
1061,15.316681067167089,0.6123532485755705,1.92751834991761,2.5188394965348766,2.079441541679836,1.0,1.0,6.0,36.0,0.0
1062,15.346954495970287,0.6291528962053324,0.394390682513595,2.6931196996042006,2.19722457733622,1.0,1.0,4.0,16.0,0.0
1063,15.37872755288632,0.6373307721924028,3.4326637148331804,2.7438685459245304,2.302585092994046,1.0,1.0,6.0,36.0,0.0
1064,15.411993313574007,0.6764043833444091,1.80282568802929,2.766762207380298,2.3978952727983707,1.0,1.0,5.0,25.0,0.0
1065,15.446065331749745,0.6925601538434725,2.34586788114387,2.8634750812433727,0.0,1.0,1.0,6.0,36.0,0.0
1066,15.479594408390346,0.7100264826801798,2.2429945081022,2.9270094036049987,0.6931471805599453,1.0,1.0,3.0,9.0,0.0
1067,15.511004874880207,0.7586884090684146,1.16168077920858,3.0929723720077504,1.0986122886681096,1.0,0.0,5.0,25.0,0.0
1068,15.539325356151293,0.7818700550850839,1.8707811573943505,3.1994279350672366,1.3862943611198906,1.0,0.0,4.0,16.0,0.0
1069,15.564671107653275,0.7784291688018539,2.23536047574406,3.3814061057429496,1.6094379124341005,1.0,0.0,0.0,0.0,0.0
1070,15.587522828359964,0.8293057432490766,1.00498674857866,3.4120940043004384,1.791759469228055,1.0,0.0,5.0,25.0,0.0
1074,15.655183934544995,0.8487214292320826,-2.82842712474618,4.702667570272314,0.0,1.0,0.0,1.0,1.0,0.0
1075,15.667042992334506,0.9031322659363064,-1.2609520212920802,5.3847410304818935,1.9459101490553128,1.0,0.0,0.0,0.0,0.0
1076,15.679229693388406,0.9142884300451206,2.17944947177038,5.711390773202722,2.079441541679836,1.0,0.0,0.0,0.0,0.0
1077,15.694253667686196,0.9210391516237352,-1.00498756211203,5.807263506992188,2.19722457733622,1.0,0.0,1.0,1.0,0.0
1078,15.713772790237153,0.9106278149844996,-0.925669518326693,6.474973313930222,2.302585092994046,1.0,0.0,1.0,1.0,0.0
1079,15.738207057367024,0.938454272764384,1.4338086017449498,6.767600841429488,2.3978952727983707,1.0,0.0,1.0,1.0,0.0
1080,15.766795806682525,0.953812209259105,2.10867717327642,6.721049700431019,2.4849066497880004,1.0,0.0,0.0,0.0,0.0
1081,15.798488004335294,0.9711913733364794,-1.10622238187741,7.073459218017285,0.0,0.0,0.0,0.0,0.0,0.0
1082,15.831848681586663,0.9780465949323424,2.19855810964317,7.345905340773512,0.6931471805599453,0.0,0.0,0.0,0.0,0.0
1083,15.8658311715217,0.9820448312470496,0.948683298050697,7.8268778308573035,0.0,0.0,0.0,3.0,9.0,0.0
1084,15.900260360863365,1.0284713114313366,2.32048645723532,7.936045590883713,0.6931471805599453,0.0,0.0,1.0,1.0,0.0
1085,15.93517135255213,1.0180721135587198,2.18765444046544,8.260429771074772,1.0986122886681096,0.0,0.0,3.0,9.0,0.0
1086,15.970092039136324,1.0081055216596615,2.24680190096879,9.202406274230963,1.3862943611198906,0.0,0.0,1.0,1.0,0.0
1087,16.004555887375865,1.0182138483708922,1.8623709155412096,9.694527277503665,1.6094379124341005,0.0,0.0,3.0,9.0,0.0
1127,16.1602225217571,1.1276403515811233,3.01653186742562,6.590075267135315,2.7080502011022096,0.0,1.0,1.0,1.0,0.0
1128,16.19220058025027,1.1251668590963424,2.53828737462776,6.563696957873643,2.772588722239781,0.0,1.0,2.0,4.0,0.0
1129,16.221609452488785,1.0774259095748535,2.3264435042392,6.7943255947437775,2.8332133440562166,0.0,1.0,2.0,4.0,0.0
1130,16.24876928908946,1.0831365953407923,2.37061024304584,7.059569586350699,2.8903717578961645,0.0,1.0,2.0,4.0,1.0
1131,16.273844938046118,1.0452138213968372,2.23808685053875,7.564173273783897,2.9444389791664403,0.0,1.0,0.0,0.0,0.0
1132,16.297117352547193,0.9989731865754318,3.45105171303442,7.714277788387005,2.9957322735539913,0.0,1.0,3.0,9.0,0.0
1133,16.31881942682986,0.9346748458303454,2.96087578918047,7.683668810814923,3.0445224377234235,0.0,1.0,4.0,16.0,0.0
1134,16.339043673862932,0.911246998006355,2.83524807187338,7.660558142036956,3.0910424533583165,0.0,1.0,5.0,25.0,0.0
1135,16.357847399472085,0.8746194804206282,2.58609374309016,7.783107604771779,3.1354942159291497,0.0,1.0,5.0,25.0,0.0
1136,16.375398590038962,0.8880309440978671,2.9164874059271497,7.8300542589997235,3.1780538303479458,0.0,1.0,4.0,16.0,0.0
1137,16.391885623482732,0.8910476762548118,3.21566925022004,7.982231737599873,3.218875824868201,0.0,1.0,4.0,16.0,0.0
1138,16.407508025573534,0.8905122005423921,3.64006669677499,8.23173835609241,3.258096538021482,0.0,1.0,4.0,16.0,0.0
1139,16.422270024676795,0.9339649440539745,3.28193344884399,8.480818334224027,3.2958368660043287,0.0,1.0,3.0,9.0,0.0
1140,16.436352126259568,0.9199057564319912,3.1957114713280697,8.799983883568379,3.332204510175204,0.0,1.0,2.0,4.0,0.0
1141,16.450310121860213,0.9067530273906164,2.58680835676058,9.838570056185477,3.3672958299864737,0.0,1.0,3.0,9.0,0.0
1142,16.464816971538465,0.9131273897791672,0.29444347400250503,9.80598448823878,3.4011973816621555,0.0,1.0,3.0,9.0,0.0
1164,16.03483859947906,0.34525192426451745,4.13312015901116,4.884806952426238,3.0910424533583165,0.0,0.0,3.0,9.0,0.0
1165,16.06476217154475,0.3766521540826752,2.74156936926062,5.1985230025309965,0.0,0.0,0.0,5.0,25.0,0.0
1166,16.0948838289562,0.3908213011624236,2.62046380737014,5.6141936827022905,0.6931471805599453,0.0,1.0,6.0,36.0,0.0
1167,16.125148620193297,0.3976198565074546,2.7339664487022595,5.924858438104567,1.0986122886681096,0.0,1.0,3.0,9.0,0.0
1168,16.15549721045449,0.3955291579009278,2.8395706844567,6.171768204927644,1.3862943611198906,0.0,1.0,2.0,4.0,0.0
1169,16.185890551831598,0.4245109162131173,2.60224193346355,6.40705716009646,1.6094379124341005,1.0,1.0,5.0,25.0,0.0
1170,16.216266734472196,0.4503477048131645,-1.4651451163145102,6.81502800902463,1.791759469228055,1.0,1.0,6.0,36.0,0.0
1171,16.246523517720878,0.4758537281869344,-2.7970756111369104,6.872114632913299,1.9459101490553128,1.0,1.0,4.0,16.0,0.0
1172,16.276549202996062,0.5333626830342991,-1.34874775758823,6.814645914687205,2.079441541679836,1.0,1.0,4.0,16.0,0.0
1173,16.306263335796267,0.5693460725717112,-2.47097099257862,6.852002992035503,2.19722457733622,1.0,1.0,2.0,4.0,0.0
1174,16.335650735842272,0.5836964744103634,-1.95156331462253,6.854060042741595,2.302585092994046,1.0,1.0,0.0,0.0,0.0
1175,16.364708120112322,0.6566899411014584,-1.76068259811919,6.8535098094136835,2.3978952727983707,1.0,1.0,3.0,9.0,0.0
1176,16.393394896686257,0.6749502310789054,-1.78885364256181,6.7427337848113815,2.4849066497880004,1.0,1.0,1.0,1.0,0.0
1177,16.42167184006728,0.7007527281204727,-1.58113912364187,7.837089132608446,2.5649493574615367,1.0,1.0,2.0,4.0,0.0
1178,16.449524835599245,0.7409680801918543,1.8165891516364,8.18477654154757,2.6390573296152593,1.0,1.0,4.0,16.0,0.0
1179,16.476954638137336,0.7702707164560479,2.23606896676952,8.343819244023429,2.7080502011022096,1.0,1.0,4.0,16.0,0.0
1180,16.50399907074218,0.8511569669047864,2.25831753055757,8.541163063410906,2.772588722239781,1.0,1.0,3.0,9.0,0.0
1181,16.53072893949743,0.8863807708043657,2.2448280432854504,8.67551591846157,2.8332133440562166,1.0,1.0,1.0,1.0,0.0
1182,16.557231032888392,0.9117047679578392,2.09614187592096,8.756331275313864,2.8903717578961645,1.0,1.0,2.0,4.0,0.0
1183,16.583571105980205,0.8950300144490314,2.0493892582350304,8.809895858170426,2.9444389791664403,1.0,1.0,1.0,1.0,0.0
1184,16.60976536626042,0.9189660132356152,2.12468140827188,9.00247959963216,2.9957322735539913,1.0,1.0,2.0,4.0,0.0
1185,16.635820063265463,0.9293125398785927,2.0022598660540103,9.12917227929705,3.0445224377234235,1.0,1.0,2.0,4.0,0.0
1186,16.661772340833185,0.9414317208458848,2.00773337759257,9.157572939739552,3.0910424533583165,1.0,1.0,4.0,16.0,0.0
1187,16.6876595066609,0.9433271787571862,1.92402028428127,9.168264912630443,3.1354942159291497,1.0,1.0,4.0,16.0,0.0
1188,16.713505077538635,0.9420051677861884,1.51547168917224,9.260108209322613,3.1780538303479458,1.0,1.0,4.0,16.0,0.0
1189,16.73931370702799,0.9922100287312332,1.79503386736252,9.494098538439363,3.218875824868201,1.0,1.0,4.0,16.0,0.0
1190,16.765077210221136,0.985497890320016,1.68524583316572,9.537737664530685,3.258096538021482,1.0,1.0,4.0,16.0,0.0
1191,16.790786316484088,0.9801583718087488,1.90452018704195,9.788981501882997,3.2958368660043287,1.0,1.0,3.0,9.0,0.0
1192,16.816426622427848,0.9944997885814432,1.36691668925684,9.936834538751233,3.332204510175204,1.0,1.0,4.0,16.0,0.0
1219,17.030378361434938,-1.9095425052094384,1.87166223812442,6.52070376893549,2.4849066497880004,0.0,0.0,8.0,64.0,0.0
1220,17.042433914411777,-1.9059544723039568,-1.7378911975900702,6.863899650939442,2.5649493574615367,0.0,0.0,7.0,49.0,0.0
1221,17.052462029559706,-1.9343307611828984,1.60189349121019,7.060686215304778,2.6390573296152593,0.0,0.0,7.0,49.0,0.0
1222,17.062079367849222,-1.9502218280983532,2.36047989832366,7.212235166740467,0.0,0.0,0.0,7.0,49.0,0.0
1223,17.071373834882756,-1.939281082549116,2.16315630327541,7.353330174824818,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
1224,17.081422628833906,-1.8977526963388975,1.48262021166133,7.505221676679717,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1225,17.09454030565222,-1.9463014616080847,2.01054144471234,7.667268051184138,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1226,17.10745095368948,-1.9307159342971745,2.1766151333381902,7.819961945852071,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1227,17.1252868541481,-1.8841845692802723,1.5412612585497298,8.01288619836724,1.791759469228055,0.0,0.0,8.0,64.0,0.0
1228,17.140222785238237,-1.889739877661788,0.35913271697280497,8.201559467304453,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1229,17.153827846980242,-1.9393954678477558,-1.45610562594352,8.428683025066496,2.079441541679836,0.0,0.0,8.0,64.0,0.0
1230,17.16610202297575,-1.933409985947604,0.924324741277773,8.491907352643931,2.19722457733622,0.0,0.0,7.0,49.0,0.0
1231,17.177045342190002,-1.8831519161596075,1.61473549080755,8.569734390473762,0.0,0.0,0.0,8.0,64.0,0.0
1232,17.186657789359874,-1.8360292028762493,2.13401217928652,8.577669711468433,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
1233,17.19493938115328,-1.851153799950538,1.6548395517941898,8.670162798565814,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
1234,17.205711027965247,-1.93519788607092,1.29599554782543,8.737981360696182,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1235,17.21628118191164,-1.8483252505681624,2.0623646940268503,8.808527376960239,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
1236,17.224937318543738,-1.8268507892250396,2.03425341967327,8.852282634553346,1.791759469228055,0.0,0.0,7.0,49.0,0.0
1237,17.233211011725444,-1.8326582360702293,2.2354543474175497,8.928739061309654,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
1238,17.24204099749444,-1.8242390703547728,2.26343155631765,9.049330556156967,2.079441541679836,0.0,0.0,7.0,49.0,0.0
1239,17.252136214156337,-1.763098676289789,1.29937453817918,9.16287149758644,2.19722457733622,0.0,0.0,7.0,49.0,0.0
1240,17.261107526923112,-1.7131020749350854,1.6738781500169295,9.265760718599036,2.302585092994046,0.0,0.0,7.0,49.0,0.0
1241,17.27106985431244,-1.6744480204846357,1.38755809269548,9.392692235449829,0.0,0.0,0.0,7.0,49.0,0.0
1242,17.2810901985557,-1.6499714402315484,1.77166256905297,9.479514260365786,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
1243,17.290949236225387,-1.6329149469639361,1.77851894167603,9.583856991076956,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
1244,17.298917682198223,-1.5700627472668376,1.61919167666075,9.679317199778131,0.0,0.0,0.0,6.0,36.0,0.0
1245,17.308616218309098,-1.5666240067667314,1.41714890404387,9.782260266062922,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
1246,17.31943818916516,-1.5622802734423746,1.08417077641474,9.897514330658302,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
1247,17.330886590990872,-1.5366111705626175,-1.6466545304253302,9.912323136953257,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
1304,14.66568157260226,0.5488882592022097,-1.24278214471327,6.063773466992627,0.0,0.0,0.0,5.0,25.0,0.0
1305,14.695601098313244,0.5866150505522122,2.77771931926212,6.454319293921909,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
1306,14.725542544690304,0.6070859444071536,-2.85069250437765,6.909818656790618,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
1307,14.753929055042448,0.6286847533271596,3.0792133834199102,6.9970984681637844,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
1308,14.779825065168849,0.6426388415406207,1.98173631297744,7.352743382509823,1.6094379124341005,1.0,0.0,5.0,25.0,0.0
1309,14.802898505638971,0.688201383895828,1.89155143362935,7.434825374713942,1.791759469228055,1.0,0.0,5.0,25.0,0.0
1310,14.823726839146815,0.7084828203142381,-2.22239356845523,7.170394646529095,1.9459101490553128,1.0,0.0,4.0,16.0,0.0
1311,14.843405274418096,0.7284746557533034,1.30777404660043,7.026823265938038,2.079441541679836,1.0,0.0,6.0,36.0,0.0
1312,14.863392200945905,0.7801050515598219,1.4061701850310502,7.050991071883838,2.19722457733622,1.0,0.0,6.0,36.0,0.0
1313,14.88463361530406,0.8462496922079595,-1.46548368689311,7.050556348798739,2.302585092994046,1.0,0.0,4.0,16.0,0.0
1314,14.90729559388992,0.8891972227679428,-0.743254278296721,6.952493419699008,2.3978952727983707,1.0,0.0,3.0,9.0,0.0
1315,14.930910803654074,0.9893199552761806,-2.53457972607136,6.916469322762893,2.4849066497880004,1.0,0.0,4.0,16.0,0.0
1316,14.954990920090987,1.0331355890542626,0.578917784152422,6.814903658702358,0.0,0.0,0.0,6.0,36.0,0.0
1317,14.978859160707646,1.083564297603436,2.2135941562312498,7.606208393823318,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
1318,15.002040618277796,1.1486954000812157,2.68328200477035,8.30399433038586,1.0986122886681096,1.0,0.0,5.0,25.0,0.0
1319,15.024560153549714,1.2032545568279456,-2.0000003377338,8.457239751512269,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
1320,15.04653407043534,1.279028457752161,2.3021734596996803,8.525103790336837,1.6094379124341005,1.0,0.0,6.0,36.0,0.0
1321,15.067741956630002,1.3112213707935687,2.1679469229973902,8.444363782635534,1.791759469228055,1.0,0.0,4.0,16.0,0.0
1322,15.087942531383375,1.3349444981060496,1.89736736973369,8.384440981646456,1.9459101490553128,1.0,0.0,5.0,25.0,0.0
1323,15.107031495200605,1.340424223666039,-1.57779913154038,8.517676009199992,2.079441541679836,1.0,0.0,3.0,9.0,0.0
1324,15.124936023702485,1.387029145000084,2.11300322795831,8.679460053478177,2.19722457733622,1.0,0.0,2.0,4.0,0.0
1325,15.141855319389027,1.4044644437948832,1.90170660633451,8.780071478775888,2.302585092994046,1.0,0.0,4.0,16.0,0.0
1326,15.158280317475828,1.4232616940968412,-2.32324540989666,8.959748217589901,0.0,0.0,0.0,4.0,16.0,0.0
1327,15.174843453341934,1.432321444518876,2.44846721890878,8.866692593514939,0.6931471805599453,0.0,0.0,3.0,9.0,0.0
1328,15.191981072731496,1.436740552794728,0.9529355180463852,8.993620557259986,1.0986122886681096,1.0,0.0,3.0,9.0,0.0
1329,15.209798386032409,1.4874290932379888,2.75687110030586,9.289816448949486,1.3862943611198906,1.0,0.0,3.0,9.0,0.0
1330,15.22817831349102,1.4808644169181842,2.8500532323690098,9.332840709495276,1.6094379124341005,1.0,0.0,3.0,9.0,0.0
1331,15.24704259013931,1.4756588622421167,1.97283609682014,9.755949162500936,1.791759469228055,1.0,0.0,3.0,9.0,0.0
1332,15.266245076009135,1.4884487182224018,2.9844818440677203,9.92616419530646,1.9459101490553128,1.0,0.0,2.0,4.0,0.0
1357,15.415836885699287,1.0978217400668924,1.4313975357976698,6.771561606608914,1.0986122886681096,0.0,1.0,0.0,0.0,0.0
1358,15.443143728136599,1.1016635339809508,4.66827307871712,6.943872384907258,1.3862943611198906,0.0,1.0,2.0,4.0,0.0
1359,15.472354248175586,1.0946830105223146,-2.02031371780677,6.4747068360263835,1.6094379124341005,0.0,0.0,2.0,4.0,0.0
1360,15.503219209061706,1.0636443869881276,-1.54557707680298,6.278301145032438,1.791759469228055,0.0,0.0,4.0,16.0,0.0
1361,15.535108211329387,1.0311866240777756,3.934762898889221,6.746691670900789,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
1362,15.567251702698345,1.0331292636004317,2.21014368471275,6.62107497328963,2.079441541679836,0.0,0.0,1.0,1.0,0.0
1363,15.59916628035298,1.0120048704761373,-2.04413120341456,6.596588583746003,0.0,0.0,0.0,0.0,0.0,0.0
1364,15.630751825742335,0.9673000102729828,2.9214957078161605,6.701104007806915,0.6931471805599453,0.0,0.0,3.0,9.0,0.0
1365,15.662221173475235,0.979649311879906,2.82868226248529,6.595975658248991,1.0986122886681096,0.0,1.0,1.0,1.0,0.0
1366,15.693817532721338,0.9995742005736103,-3.96356367955823,6.311906425266647,1.3862943611198906,1.0,1.0,1.0,1.0,0.0
1367,15.725873466965947,1.0256781723836166,3.1838479287704504,7.514215173630923,1.6094379124341005,1.0,1.0,3.0,9.0,0.0
1368,15.758609760007179,1.0667061263954407,1.11200238874429,7.853355225899303,1.791759469228055,1.0,1.0,3.0,9.0,0.0
1369,15.791855824214126,1.098745240862908,1.48811055948955,8.286345950163081,1.9459101490553128,1.0,0.0,3.0,9.0,0.0
1370,15.825514531079786,1.184639401798394,2.37768633839632,8.514084659832253,2.079441541679836,1.0,0.0,2.0,4.0,0.0
1371,15.85988383313854,1.2270803793491567,2.6365848969001697,8.693495460659925,2.19722457733622,1.0,0.0,1.0,1.0,0.0
1372,15.895314409002149,1.2616070760542253,-0.826347518606726,8.337372186624428,2.302585092994046,1.0,0.0,3.0,9.0,0.0
1373,15.931904737851177,1.2576708995596833,-0.93791312008618,8.49522999694079,2.3978952727983707,1.0,0.0,3.0,9.0,0.0
1374,15.969702017492313,1.2960107299140773,3.41440106738652,9.007799926128994,2.4849066497880004,1.0,0.0,3.0,9.0,0.0
1375,16.0082767670859,1.3208725977453748,2.91396805465494,9.238675514578347,2.5649493574615367,1.0,0.0,4.0,16.0,0.0
1376,16.04673218611969,1.3471726529754515,3.83688245979716,9.15736056392327,2.6390573296152593,1.0,0.0,4.0,16.0,0.0
1377,16.08402415380824,1.3624145558677436,5.799083707832401,8.908779992525087,2.7080502011022096,1.0,0.0,2.0,4.0,0.0
1378,16.119535913282427,1.3737724256263393,4.163235969300549,9.253575366161368,2.772588722239781,1.0,0.0,2.0,4.0,0.0
1379,16.153155990979375,1.4275981672622824,0.805147200478231,9.618213107829533,2.8332133440562166,0.0,0.0,2.0,4.0,0.0
1380,16.185227618704108,1.4239291863838175,1.80872871921708,9.176463897716689,2.8903717578961645,0.0,0.0,4.0,16.0,0.0
1381,16.216186325239015,1.4211721866601217,1.74719533296918,9.637339597494453,2.9444389791664403,0.0,0.0,2.0,4.0,0.0
1382,16.24660539367762,1.4379663716591755,2.0537028877229,10.10554091414987,2.9957322735539913,0.0,0.0,2.0,4.0,0.0
1437,16.648237254214887,-1.0935037207497185,-1.01805252121532,9.930238609984476,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
1469,20.787919976399923,-0.1447077390443008,3.66963118037768,5.107755317607039,2.19722457733622,1.0,0.0,3.0,9.0,1.0
1470,20.803956027265503,-0.1319676706181614,2.9742859647317004,5.288931682899894,0.0,1.0,0.0,4.0,16.0,0.0
1471,20.820056738123373,-0.11833717785231357,3.40341945695797,5.763150285874202,0.6931471805599453,1.0,0.0,2.0,4.0,1.0
1472,20.83538843808336,-0.07612671832821706,3.35865806535886,6.269212098862344,0.0,1.0,0.0,0.0,0.0,0.0
1473,20.850061470192152,-0.05316639259384687,2.0157388223675703,6.364356118741879,0.6931471805599453,1.0,1.0,2.0,4.0,0.0
1474,20.863705810276187,-0.07412530901169673,1.95934300213106,6.476137352008563,1.0986122886681096,1.0,1.0,4.0,16.0,0.0
1475,20.87596117255955,-0.03846628087289404,3.02967605529044,6.678287067343638,1.3862943611198906,1.0,1.0,3.0,9.0,0.0
1476,20.887457366867896,-0.05912305098215094,3.7736859964761,7.148677116778384,1.6094379124341005,1.0,1.0,3.0,9.0,0.0
1477,20.898759973189453,-0.07401170263393465,3.73688573547548,7.968036475892677,1.791759469228055,1.0,1.0,0.0,0.0,0.0
1478,20.909625064698353,-0.07407806857006925,3.61672254949146,8.61495702270066,1.9459101490553128,1.0,1.0,0.0,0.0,0.0
1479,20.920106479839564,-0.08299436262423683,3.30529575076119,8.966345916305137,2.079441541679836,1.0,1.0,3.0,9.0,0.0
1480,20.930340980081557,-0.0384493435673107,3.1636249777747,9.091310727757307,2.19722457733622,1.0,1.0,2.0,4.0,0.0
1481,20.93993648414454,-0.03663858915463365,3.049103802759109,9.052835518234417,2.302585092994046,1.0,1.0,2.0,4.0,0.0
1482,20.94859499807447,-0.0431405613618848,2.7988117121378497,8.988882571062256,2.3978952727983707,1.0,1.0,2.0,4.0,0.0
1483,20.95647456400401,-0.06737634266684912,2.76040504274282,9.000349779975725,2.4849066497880004,1.0,1.0,3.0,9.0,0.0
1484,20.963738370382394,-0.10859635266942624,2.8810272473546297,9.032823075218603,2.5649493574615367,1.0,1.0,2.0,4.0,0.0
1485,20.970438366059984,-0.16221936390144073,3.0136469600801097,8.998163156328411,2.6390573296152593,1.0,1.0,1.0,1.0,0.0
1486,20.97666697542132,-0.21407938043533195,3.1662878896273,9.050019055906056,0.0,1.0,1.0,1.0,1.0,0.0
1487,20.982606303572442,-0.2765681624498348,3.17569519947986,9.224104345892354,0.6931471805599453,1.0,1.0,1.0,1.0,0.0
1488,20.988487553468012,-0.34202655551111005,3.3630395477900805,9.307740520710617,1.0986122886681096,1.0,1.0,0.0,0.0,0.0
1489,20.994071297141737,-0.2992615744598777,3.5604120548049103,9.375588156921618,1.3862943611198906,1.0,1.0,1.0,1.0,0.0
1490,20.999294015805663,-0.31413955115256365,3.76329576302477,9.59568874832416,1.6094379124341005,1.0,1.0,1.0,1.0,0.0
1491,21.004417885122038,-0.32825188613340783,3.1039761597022903,9.873044382525816,1.791759469228055,1.0,1.0,1.0,1.0,0.0
1492,21.009391699130887,-0.3225701732277238,3.0354899110357403,9.838281944104796,1.9459101490553128,1.0,1.0,0.0,0.0,0.0
1519,17.131519336737902,-0.21756500463039175,1.50439914061182,1.1971013595323372,1.3862943611198906,0.0,1.0,1.0,1.0,0.0
1520,17.15389212932564,-0.20963339596843455,0.973899542700861,1.3360501718425362,0.0,0.0,1.0,3.0,9.0,0.0
1522,17.197797933825118,-0.2356456468413152,1.83169348315921,1.5755976747102098,1.0986122886681096,0.0,1.0,1.0,1.0,0.0
1523,17.219255525106398,-0.25334519905790515,1.7573459112595,1.7548345940833339,1.3862943611198906,0.0,0.0,1.0,1.0,0.0
1524,17.240363494332914,-0.2403688576098437,2.4162558659384903,1.913271337676841,0.0,0.0,0.0,2.0,4.0,0.0
1525,17.261122800067113,-0.2508115366235438,2.31765113990218,2.124512085675968,0.6931471805599453,0.0,0.0,0.0,0.0,0.0
1526,17.281528421009472,-0.26248514204289103,2.01489974993966,2.404632044123911,1.0986122886681096,0.0,0.0,0.0,0.0,0.0
